1,99,0,0.4557814598083496
1,99,0,0.48969101905822754
1,99,0,0.5245976448059082
1,99,0,0.5595047473907471
1,99,0,0.5944118499755859
1,99,0,0.6283218860626221
1,99,0,0.6607503890991211
1,99,0,0.694659948348999
1,99,0,0.7285690307617188
1,99,0,0.7634756565093994
1,99,0,0.7973849773406982
1,99,0,0.8312938213348389
1,99,0,0.8652033805847168
1,99,0,0.9021070003509521
1,99,0,0.9365317821502686
1,99,0,0.96844482421875
1,99,0,1.0023539066314697
1,99,0,1.0392565727233887
1,99,0,1.073167324066162
1,99,0,1.1060776710510254
1,99,0,1.140984058380127
2,98,0,1.1728975772857666
2,98,0,1.2083091735839844
2,98,0,1.2457239627838135
2,98,0,1.2786352634429932
2,98,0,1.3125431537628174
2,98,0,1.3474504947662354
2,98,0,1.3803622722625732
2,98,0,1.4137866497039795
2,98,0,1.4476957321166992
2,98,0,1.481604814529419
2,98,0,1.5155153274536133
2,98,0,1.5494253635406494
2,98,0,1.5843303203582764
2,98,0,1.6182408332824707
2,98,0,1.652662992477417
2,98,0,1.6855747699737549
3,97,0,1.7214789390563965
4,96,0,1.751908302307129
4,96,0,1.7868151664733887
4,96,0,1.8197269439697266
5,95,0,1.8546340465545654
5,95,0,1.8915362358093262
6,94,0,1.922452688217163
6,94,0,1.9603519439697266
6,94,0,1.9967741966247559
6,94,0,2.03167986869812
6,94,0,2.0645911693573
6,94,0,2.0985004901885986
6,94,0,2.130413770675659
6,94,0,2.165321111679077
6,94,0,2.2022247314453125
6,94,0,2.232142210006714
7,93,0,2.2685508728027344
8,92,0,2.307448148727417
8,92,0,2.340360403060913
8,92,0,2.3747808933258057
8,92,0,2.4012136459350586
8,92,0,2.4351234436035156
8,92,0,2.4710278511047363
8,92,0,2.502448320388794
8,92,0,2.5373551845550537
8,92,0,2.5762526988983154
8,92,0,2.6111605167388916
9,91,0,2.6410818099975586
9,91,0,2.677492618560791
9,91,0,2.712397575378418
9,91,0,2.743313789367676
9,91,0,2.775228261947632
9,91,0,2.8101353645324707
9,91,0,2.8420493602752686
10,90,0,2.8769564628601074
10,90,0,2.9158530235290527
11,89,0,2.9467694759368896
12,88,0,2.9806790351867676
13,87,0,3.0165836811065674
13,87,0,3.054482936859131
13,87,0,3.0893921852111816
13,87,0,3.115318775177002
16,84,0,3.1512346267700195
16,84,0,3.187138319015503
16,84,0,3.2185592651367188
16,84,0,3.2554609775543213
16,84,0,3.2863776683807373
17,83,0,3.32327938079834
17,83,0,3.3601813316345215
18,82,0,3.3950884342193604
19,81,0,3.43498158454895
19,81,0,3.468409538269043
19,81,0,3.4953360557556152
19,81,0,3.529244899749756
19,81,0,3.560161828994751
19,81,0,3.5950684547424316
20,80,0,3.630972385406494
21,79,0,3.6618902683258057
21,79,0,3.698791742324829
21,79,0,3.7356929779052734
21,79,0,3.7745909690856934
21,79,0,3.804509162902832
21,79,0,3.835426092147827
22,78,0,3.868338108062744
22,78,0,3.900252103805542
22,78,0,3.93416166305542
22,78,0,3.968071222305298
22,78,0,4.005970001220703
22,78,0,4.041874170303345
22,78,0,4.074787855148315
22,78,0,4.105703115463257
22,78,0,4.140610933303833
22,78,0,4.1760241985321045
23,77,0,4.212436676025391
24,76,0,4.243353843688965
25,75,0,4.275268077850342
29,71,0,4.312169551849365
31,69,0,4.345081567764282
33,67,0,4.377993822097778
33,67,0,4.41290020942688
33,67,0,4.446809530258179
33,67,0,4.4812233448028564
33,67,0,4.51663613319397
33,67,0,4.549548149108887
33,67,0,4.581462621688843
33,67,0,4.618364334106445
34,66,0,4.65526556968689
34,66,0,4.695159673690796
34,66,0,4.727073907852173
34,66,0,4.754999160766602
34,66,0,4.789905786514282
34,66,0,4.825810194015503
34,66,0,4.856726884841919
34,66,0,4.890635967254639
34,66,0,4.9270453453063965
34,66,0,4.960463762283325
34,66,0,4.994373321533203
34,66,0,5.028282642364502
35,65,0,5.06219220161438
35,65,0,5.091114044189453
36,64,0,5.128015995025635
36,64,0,5.170901298522949
36,64,0,5.198826313018799
38,62,0,5.23473048210144
38,62,0,5.266158103942871
39,61,0,5.297070264816284
39,61,0,5.3279876708984375
39,61,0,5.362894296646118
39,61,0,5.396317481994629
39,61,0,5.430219888687134
39,61,0,5.463131666183472
40,60,0,5.499035596847534
41,59,0,5.534939765930176
41,59,0,5.568849086761475
41,59,0,5.604753255844116
42,58,0,5.634673118591309
42,58,0,5.6670920848846436
43,57,0,5.70299506187439
43,57,0,5.736411094665527
44,56,0,5.770320892333984
44,56,0,5.805227279663086
45,55,0,5.840133905410767
47,53,0,5.878032922744751
47,53,0,5.91194224357605
47,53,0,5.944854021072388
48,52,0,5.976768493652344
51,49,0,6.010677814483643
51,49,0,6.045584678649902
52,48,0,6.079999685287476
52,48,0,6.112910747528076
52,48,0,6.145823240280151
52,48,0,6.17824125289917
52,48,0,6.212150812149048
52,48,0,6.245062351226807
52,48,0,6.2789716720581055
52,48,0,6.313878536224365
55,45,0,6.348785161972046
56,44,0,6.382694482803345
56,44,0,6.419102907180786
56,44,0,6.451017618179321
56,44,0,6.484432697296143
56,44,0,6.519339323043823
56,44,0,6.553248882293701
57,43,0,6.586160659790039
57,43,0,6.62106728553772
57,43,0,6.659963369369507
57,43,0,6.692875623703003
57,43,0,6.726292371749878
57,43,0,6.758207082748413
57,43,0,6.791118860244751
57,43,0,6.826025485992432
57,43,0,6.8589372634887695
57,43,0,6.89384388923645
57,43,0,6.927753448486328
58,42,0,6.960665464401245
58,42,0,6.995572090148926
58,42,0,7.032473802566528
59,41,0,7.066383123397827
59,41,0,7.1017937660217285
59,41,0,7.133708477020264
59,41,0,7.168122053146362
61,39,0,7.203028202056885
62,38,0,7.2344489097595215
62,38,0,7.267361164093018
62,38,0,7.301270246505737
63,37,0,7.334182262420654
63,37,0,7.369089365005493
63,37,0,7.402001142501831
62,37,1,7.435910224914551
62,37,1,7.471320867538452
63,36,1,7.50523042678833
63,36,1,7.53913950920105
63,36,1,7.573048830032349
64,35,1,7.605960845947266
64,35,1,7.640867710113525
64,35,1,7.674776792526245
64,35,1,7.707689046859741
64,35,1,7.740601062774658
64,35,1,7.773512840270996
64,35,1,7.8089234828948975
64,35,1,7.841835260391235
64,35,1,7.8747475147247314
64,35,1,7.910157680511475
64,35,1,7.946061611175537
64,35,1,7.981472730636597
64,35,1,8.015382289886475
65,34,1,8.048294067382812
66,33,1,8.083200693130493
66,33,1,8.11611270904541
66,32,2,8.150022029876709
66,32,2,8.182934045791626
66,32,2,8.221336126327515
66,32,2,8.251255989074707
67,31,2,8.287160396575928
67,31,2,8.320072412490845
67,31,2,8.352984189987183
68,30,2,8.388888359069824
69,29,2,8.421800136566162
70,28,2,8.457704544067383
70,28,2,8.493608236312866
71,27,2,8.526520252227783
71,27,2,8.55943250656128
73,25,2,8.59433913230896
73,25,2,8.626253604888916
74,24,2,8.662157535552979
73,24,3,8.695069551467896
72,24,4,8.732474565505981
72,24,4,8.764388799667358
72,24,4,8.796303749084473
72,23,5,8.83021330833435
72,23,5,8.86412239074707
71,23,6,8.898032188415527
72,22,6,8.930943727493286
73,21,6,8.969346284866333
74,20,6,9.002258539199829
76,18,6,9.03716516494751
76,18,6,9.070076942443848
76,18,6,9.104490995407104
77,17,6,9.139396905899048
78,16,6,9.174303531646729
79,15,6,9.208213090896606
79,15,6,9.241124868392944
78,15,7,9.278026342391968
78,14,8,9.309940814971924
78,14,8,9.344847440719604
78,14,8,9.377759456634521
78,14,8,9.41117548942566
78,14,8,9.444087505340576
78,14,8,9.478500604629517
78,14,8,9.513407230377197
78,14,8,9.547316551208496
79,13,8,9.581226110458374
79,13,8,9.615638971328735
78,13,9,9.649548530578613
78,13,9,9.684455156326294
78,13,9,9.719371795654297
78,13,9,9.759265422821045
78,13,9,9.79018235206604
78,13,9,9.820102214813232
77,13,10,9.854011535644531
77,13,10,9.886923551559448
77,13,10,9.919835329055786
76,13,11,9.954741954803467
74,13,13,9.987654209136963
74,13,13,10.021563529968262
74,13,13,10.055472612380981
75,12,13,10.091377258300781
73,12,15,10.126787900924683
72,12,16,10.160203218460083
72,12,16,10.194112777709961
72,12,16,10.230521202087402
72,12,16,10.264430284500122
72,12,16,10.295347452163696
71,12,17,10.328259944915771
71,12,17,10.362168788909912
70,12,18,10.397075414657593
69,12,19,10.43098521232605
69,12,19,10.464401245117188
69,12,19,10.499307870864868
69,12,19,10.533216953277588
69,12,19,10.566129207611084
68,12,20,10.602033138275146
68,12,20,10.63893461227417
67,12,21,10.669851779937744
67,12,21,10.703761100769043
68,11,21,10.73667311668396
68,11,21,10.777564287185669
68,11,21,10.809983253479004
70,9,21,10.841897964477539
69,9,22,10.873812437057495
69,9,22,10.907228469848633
69,9,22,10.941137790679932
69,9,22,10.973556280136108
69,9,22,11.007465839385986
69,9,22,11.041374921798706
69,9,22,11.075284242630005
70,8,22,11.110191345214844
70,8,22,11.146095037460327
71,7,22,11.180004358291626
70,7,23,11.21242380142212
69,7,24,11.248327493667603
68,7,25,11.278247833251953
64,7,29,11.313153982162476
62,7,31,11.347063541412354
60,7,33,11.380972862243652
60,7,33,11.415387153625488
60,7,33,11.447301864624023
60,7,33,11.482208490371704
60,7,33,11.515625
60,7,33,11.552526473999023
60,7,33,11.585438251495361
60,7,33,11.620849132537842
59,7,34,11.654265880584717
59,7,34,11.686180353164673
59,7,34,11.721086978912354
59,7,34,11.75399899482727
59,7,34,11.790900468826294
59,7,34,11.827802181243896
59,7,34,11.858719110488892
59,7,34,11.889636039733887
59,7,34,11.922054529190063
59,7,34,11.956961393356323
59,7,34,11.992372512817383
59,7,34,12.024286985397339
58,7,35,12.05919337272644
58,7,35,12.092105865478516
57,7,36,12.125017404556274
57,7,36,12.159924507141113
57,7,36,12.194831132888794
55,7,38,12.233726978302002
55,7,38,12.260654926300049
54,7,39,12.295561790466309
54,7,39,12.334457874298096
54,7,39,12.369364261627197
55,6,39,12.40028166770935
55,6,39,12.432196140289307
55,6,39,12.465107917785645
54,6,40,12.499017477035522
53,6,41,12.5329270362854
53,6,41,12.56783390045166
53,6,41,12.602740287780762
52,6,42,12.634654760360718
52,6,42,12.670065641403198
51,6,43,12.702977895736694
51,6,43,12.739386081695557
50,6,44,12.774292945861816
50,6,44,12.805209875106812
49,6,45,12.838122129440308
47,6,47,12.87402606010437
47,6,47,12.907935857772827
47,6,47,12.945833921432495
46,6,48,12.978746175765991
43,6,51,13.011657953262329
43,6,51,13.045567274093628
42,6,52,13.079476833343506
42,6,52,13.114383935928345
42,6,52,13.148293495178223
42,6,52,13.184196949005127
42,6,52,13.216111421585083
42,6,52,13.250020503997803
42,6,52,13.279940366744995
39,6,55,13.317347764968872
38,6,56,13.354249477386475
38,6,56,13.387160778045654
38,6,56,13.41858458518982
38,6,56,13.4534912109375
38,6,56,13.48740029335022
38,6,56,13.521815299987793
38,6,56,13.553730010986328
37,6,57,13.588636636734009
37,6,57,13.623050928115845
37,6,57,13.6549654006958
37,6,57,13.687877416610718
